id,name,pincode,status,country_zones_id,states_id,state_code
8601,Magdalena/Hostotipaquillo,624001,1,1,224,JAL
8602,Manzanillo,624001,1,1,161,COL
8603,Mazamitla,624001,1,1,224,JAL
8604,Mazatlan,624001,1,1,372,SIN
8605,Merida,624001,1,1,449,YUC
8606,Minatitlan,624001,1,1,419,VER
8607,Nautla,624001,1,1,419,VER
8608,Obregon,624001,1,1,376,SLP
8609,Pajaritos,624001,1,1,419,VER
8610,Pichilingue,624001,1,1,121,BCS
8611,Progreso,624001,1,1,449,YUC
8612,Puerta,624001,1,1,372,SIN
8613,"Puerto Angel",624001,1,1,315,OAX
8614,"Puerto Madero",624001,1,1,154,CHP
8615,"Puerto Mexico",624001,1,1,419,VER
8616,"Puerto Morelos",624001,1,1,360,ROO
8617,"Puerto Penasco",624001,1,1,380,SON
8618,"Puerto Vallarta",624001,1,1,224,JAL
8619,"Punta Baja",624001,1,1,120,BCN
8620,"Punta Venado",624001,1,1,360,ROO
8621,"Rabon Grande/Coatzacoalcos",624001,1,1,419,VER
8622,"Rosarito Terminal",624001,1,1,120,BCN
8623,"Salina Cruz",624001,1,1,315,OAX
8624,"San Blas",624001,1,1,290,NAY
8625,"San Carlos",624001,1,1,121,BCS
8626,"San Miguel Xoxtla",624001,1,1,344,PUE
8627,"Santa Ana",624001,1,1,380,SON
8628,"Santa Cruz Tepexpan",624001,1,1,267,MEX
8629,"Santa Rosalia",624001,1,1,121,BCS
8630,"Santa Teresa",624001,1,1,290,NAY
8631,Tamaulipas,624001,1,1,372,SIN
8632,Tampico,624001,1,1,394,TAM
8633,Telixtlahuaca,624001,1,1,315,OAX
8634,Tenabo,624001,1,1,144,CAM
8635,Tepetlixpac,624001,1,1,267,MEX
8636,Tiaxcala,624001,1,1,399,TLA
8637,Tijuana,624001,1,1,120,BCN
8638,Topolobampo,624001,1,1,372,SIN
8639,Tuxpan,624001,1,1,419,VER
8640,Veracruz,624001,1,1,419,VER
8641,"Villa Nicolas Romero",624001,1,1,267,MEX
8642,Xalostoc,624001,1,1,267,MEX
8643,Xochimancas,624001,1,1,275,MOR
8644,Zakapu,624001,1,1,271,MIC
8645,Zaragoza,624001,1,1,344,PUE
8646,Zihuatanejo,624001,1,1,199,GRO
8647,Bangau,624001,1,1,4,12
8648,"Batu Gajah",624001,1,1,79,8
8649,"Batu Lintang, Sarawak",624001,1,1,5,13
8650,Beaufort,624001,1,1,4,12
8651,"Hutan Melintang",624001,1,1,79,8
8652,"Kampong Tanjong Kupang",624001,1,1,1,1
8653,"Kampung Tanjung Langsat",624001,1,1,1,1
8654,Kertih,624001,1,1,3,11
8655,"Kota Sarang Semut",624001,1,1,12,2
8656,"Kuala Dungun",624001,1,1,3,11
8657,"Labuan Haji",624001,1,1,4,12
8658,Langkawi,624001,1,1,12,2
8659,Manjung,624001,1,1,79,8
8660,Nenasi,624001,1,1,56,6
8661,Nilai,624001,1,1,34,4
8662,Nilai,624001,1,1,45,5
8663,"North Pt",624001,1,1,2,10
8664,"Northport/Pt Klang",624001,1,1,6,14
8665,Pending,624001,1,1,5,13
8666,Pengerang,624001,1,1,1,1
8667,"Port Klang (Ferry Port)",624001,1,1,2,10
8668,"Port Klang (Pelabuhan Klang)",624001,1,1,2,10
8669,"Pulau Bruit",624001,1,1,5,13
8670,"Pulau Indah",624001,1,1,2,10
8671,Sabahat,624001,1,1,4,12
8672,Samu,624001,1,1,5,13
8673,Sarikei,624001,1,1,5,13
8674,Segamat,624001,1,1,1,1
8675,"Senari - Sarawak",624001,1,1,5,13
8676,"Sepang, Selangor",624001,1,1,2,10
8677,"Sungai Merah",624001,1,1,5,13
8678,"Sungai Way",624001,1,1,2,10
8679,Tampoi,624001,1,1,1,1
8680,"Tanjong Bin",624001,1,1,1,1
8681,"Tanjung Gelang",624001,1,1,56,6
8682,"Tanjung Lembung",624001,1,1,12,2
8683,"Tanjung Manis",624001,1,1,5,13
8684,"Tanjung Pelepas",624001,1,1,1,1
8685,Teronoh,624001,1,1,79,8
8686,Tubau,624001,1,1,5,13
8687,"Mocimboa da Praia",624001,1,1,326,P
8688,Ariamsvlei,624001,1,1,231,KA
8689,Anambra,624001,1,1,238,KO
8690,"Erha Terminal",624001,1,1,318,ON
8691,Falomo,624001,1,1,245,LA
8692,Katsina,624001,1,1,242,KT
8693,Onne,624001,1,1,354,RI
8694,"Sango Otta",624001,1,1,245,LA
8695,"Las Maderas",624001,1,1,273,MN
8696,Masachapa,624001,1,1,273,MN
8697,Rama,624001,1,1,109,AS
8698,Tipitapa,624001,1,1,273,MN
8699,Totogalpa,624001,1,1,264,MD
8700,Aalsmeerderbrug,624001,1,1,297,NH
8701,Achthoven,624001,1,1,413,UT
8702,Albrandswaard,624001,1,1,455,ZH
8703,Baambrugge,624001,1,1,413,UT
8704,Baarland,624001,1,1,454,ZE
8705,Bant,624001,1,1,188,FL
8706,Barsingerhorn,624001,1,1,297,NH
8707,Bartlehiem,624001,1,1,189,FR
8708,Beesel,624001,1,1,252,LI
8709,Beets,624001,1,1,297,NH
8710,Berlicum,624001,1,1,291,NB
8711,Biddinghuizen,624001,1,1,188,FL
8712,Biest,624001,1,1,291,NB
8713,Bilderdam,624001,1,1,455,ZH
8714,Birdaard,624001,1,1,189,FR
8715,Boarnsterhim,624001,1,1,189,FR
8716,Boornzwaag,624001,1,1,189,FR
8717,"Boornzwaag over de Wielen",624001,1,1,189,FR
8718,Borgsweer,624001,1,1,198,GR
8719,Bosscherheide,624001,1,1,252,LI
8720,Botlek,624001,1,1,455,ZH
8721,Bourtange,624001,1,1,198,GR
8722,Bovensmilde,624001,1,1,174,DR
8723,Buggenum,624001,1,1,252,LI
8724,Bunde,624001,1,1,252,LI
8725,Burgervlotbrug,624001,1,1,297,NH
8726,Burghsluis,624001,1,1,454,ZE
8727,Burgwerd,624001,1,1,189,FR
8728,Bussloo,624001,1,1,194,GE
8729,Cadzand,624001,1,1,454,ZE
8730,Camperduin,624001,1,1,297,NH
8731,Creil,624001,1,1,188,FL
8732,"De Cocksdorp",624001,1,1,297,NH
8733,"De Haukes",624001,1,1,297,NH
8734,"De Heen",624001,1,1,291,NB
8735,"De Kooy",624001,1,1,297,NH
8736,"De Rijp",624001,1,1,297,NH
8737,"De Strook",624001,1,1,297,NH
8738,"de Waal",624001,1,1,297,NH
8739,Deest,624001,1,1,194,GE
8740,Demmerik,624001,1,1,413,UT
8741,"Den Hool",624001,1,1,174,DR
8742,Dieverbrug,624001,1,1,174,DR
8743,Domburg,624001,1,1,454,ZE
8744,Doodstil,624001,1,1,198,GR
8745,Doornenburg,624001,1,1,194,GE
8746,Dreischor,624001,1,1,454,ZE
8747,Driel,624001,1,1,194,GE
8748,Driesum,624001,1,1,189,FR
8749,Duivendrecht,624001,1,1,297,NH
8750,Dukenburg,624001,1,1,194,GE
8751,Echtenerbrug,624001,1,1,189,FR
8752,Eefde,624001,1,1,194,GE
8753,Eernewoude,624001,1,1,189,FR
8754,Ekkersrijt,624001,1,1,291,NB
8755,Ell,624001,1,1,252,LI
8756,Empel,624001,1,1,291,NB
8757,Erica,624001,1,1,174,DR
8758,Everingen,624001,1,1,454,ZE
8759,Ewijk,624001,1,1,194,GE
8760,Exmorrazijl,624001,1,1,189,FR
8761,Fonejacht,624001,1,1,189,FR
8762,Fraamklap,624001,1,1,198,GR
8763,Gaarkeuken,624001,1,1,198,GR
8764,Garmerwolde,624001,1,1,198,GR
8765,Gasselternijveen,624001,1,1,174,DR
8766,Geeuwenbrug,624001,1,1,174,DR
8767,Geulle,624001,1,1,252,LI
8768,Giethoorn,624001,1,1,324,OV
8769,Goudriaan,624001,1,1,455,ZH
8770,Gramsbergen,624001,1,1,324,OV
8771,Groeneweg,624001,1,1,455,ZH
8772,Groenewoud,624001,1,1,291,NB
8773,"Groot Dochteren",624001,1,1,194,GE
8774,Haaldersbroek,624001,1,1,297,NH
8775,Haarlemmerliede,624001,1,1,297,NH
8776,Haghorst,624001,1,1,291,NB
8777,Hardinxveld,624001,1,1,455,ZH
8778,Haren,624001,1,1,198,GR
8779,Harskamp,624001,1,1,194,GE
8780,Hattem,624001,1,1,194,GE
8781,Havelte,624001,1,1,174,DR
8782,Hazeldonk,624001,1,1,291,NB
8783,Heeswijk,624001,1,1,291,NB
8784,Hekendorp,624001,1,1,455,ZH
8785,Hempens,624001,1,1,189,FR
8786,Hengstdijk,624001,1,1,454,ZE
8787,Heukelum,624001,1,1,194,GE
8788,Heumen,624001,1,1,194,GE
8789,Hijkersmilde,624001,1,1,174,DR
8790,Hilvarenbeek,624001,1,1,291,NB
8791,Holsloot,624001,1,1,174,DR
8792,Holt,624001,1,1,324,OV
8793,Holtheme,624001,1,1,324,OV
8794,Holwerd,624001,1,1,189,FR
8795,Hoofdplaat,624001,1,1,454,ZE
8796,Hoogersmilde,624001,1,1,174,DR
8797,Hoogkerk,624001,1,1,198,GR
8798,Hoogmade,624001,1,1,455,ZH
8799,Hoptille,624001,1,1,189,FR
8800,Hunsel,624001,1,1,252,LI
8801,IJsselmuiden,624001,1,1,324,OV
8802,Ijsselsteyn,624001,1,1,252,LI
8803,Illikhoven,624001,1,1,252,LI
8804,Itteren,624001,1,1,252,LI
8805,Kantens,624001,1,1,198,GR
8806,Katerveer,624001,1,1,324,OV
8807,Kats,624001,1,1,454,ZE
8808,"Katwijk aan den Rijn",624001,1,1,455,ZH
8809,Keent,624001,1,1,291,NB
8810,Keizersveer,624001,1,1,291,NB
8811,Kelpen,624001,1,1,252,LI
8812,Ketelhaven,624001,1,1,188,FL
8813,Klazienaveen,624001,1,1,174,DR
8814,Kloosterveen,624001,1,1,174,DR
8815,Kolhorn,624001,1,1,297,NH
8816,Kollum,624001,1,1,189,FR
8817,Krabbendijke,624001,1,1,454,ZE
8818,Krammersluizen,624001,1,1,454,ZE
8819,Kreil,624001,1,1,297,NH
8820,Kuikhorne,624001,1,1,189,FR
8821,"Lage Zwaluwe",624001,1,1,291,NB
8822,Lageland,624001,1,1,198,GR
8823,Lalleweer,624001,1,1,198,GR
8824,Langelille,624001,1,1,189,FR
8825,Langeweg,624001,1,1,291,NB
8826,Leens,624001,1,1,198,GR
8827,Leimuiderbrug,624001,1,1,297,NH
8828,Leons,624001,1,1,189,FR
8829,Lettele,624001,1,1,324,OV
8830,Lijnden,624001,1,1,297,NH
8831,Limmel,624001,1,1,252,LI
8832,Lippenwoude,624001,1,1,189,FR
8833,Lithoijen,624001,1,1,291,NB
8834,Loenersloot,624001,1,1,413,UT
8835,Maarhuizen,624001,1,1,198,GR
8836,Makkum,624001,1,1,189,FR
8837,Mandjeswaard,624001,1,1,324,OV
8838,Marken,624001,1,1,297,NH
8839,Menaldum,624001,1,1,189,FR
8840,Mensingeweer,624001,1,1,198,GR
8841,Mesch,624001,1,1,252,LI
8842,Meteren,624001,1,1,194,GE
8843,Middelaar,624001,1,1,252,LI
8844,Middelstum,624001,1,1,198,GR
8845,Middenbeemster,624001,1,1,297,NH
8846,Midwolda,624001,1,1,198,GR
8847,Mierlo,624001,1,1,291,NB
8848,Mildert,624001,1,1,252,LI
8849,"Millingen aan de Rijn",624001,1,1,194,GE
8850,Molengat,624001,1,1,297,NH
8851,Molenhoek,624001,1,1,252,LI
8852,Mook,624001,1,1,252,LI
8853,Muiden,624001,1,1,297,NH
8854,Muiderberg,624001,1,1,297,NH
8855,Munnekeburen,624001,1,1,189,FR
8856,Neck,624001,1,1,297,NH
8857,"Neeltje Jans",624001,1,1,454,ZE
8858,Nes,624001,1,1,189,FR
8859,"Nes aan de Amstel",624001,1,1,297,NH
8860,Nessersluis,624001,1,1,413,UT
8861,Nieuw-Amsterdam,624001,1,1,174,DR
8862,Nieuwdorp,624001,1,1,454,ZE
8863,"Nieuwe Brug",624001,1,1,297,NH
8864,"Nieuwe Statenzijl",624001,1,1,198,GR
8865,Nieuwerbrug,624001,1,1,455,ZH
8866,Nieuwerkerke,624001,1,1,454,ZE
8867,Nieuwolda,624001,1,1,198,GR
8868,Nieuw-Scheemda,624001,1,1,198,GR
8869,Nigtevecht,624001,1,1,413,UT
8870,Nijezijl,624001,1,1,189,FR
8871,Noordeloos,624001,1,1,455,ZH
8872,Noordwelle,624001,1,1,454,ZE
8873,Odiliapeel,624001,1,1,291,NB
8874,Ooltgensplaat,624001,1,1,455,ZH
8875,Oosterhout,624001,1,1,291,NB
8876,Oosterlittens,624001,1,1,189,FR
8877,Oostermeer,624001,1,1,189,FR
8878,Oosthem,624001,1,1,189,FR
8879,Oosthuizen,624001,1,1,297,NH
8880,Oostmahorn,624001,1,1,189,FR
8881,Ossenzijl,624001,1,1,324,OV
8882,Oterleek,624001,1,1,297,NH
8883,Oud-Alblas,624001,1,1,455,ZH
8884,"Oude Schouw",624001,1,1,189,FR
8885,Oudenrijn,624001,1,1,413,UT
8886,"Ouderkerk aan de Amstel",624001,1,1,297,NH
8887,Oud-Sabbinge,624001,1,1,454,ZE
8888,Oud-Zuilen,624001,1,1,413,UT
8889,Overberg,624001,1,1,413,UT
8890,Overschild,624001,1,1,198,GR
8891,Pernis,624001,1,1,455,ZH
8892,Pieterzijl,624001,1,1,198,GR
8893,Poortugaal,624001,1,1,455,ZH
8894,Ramspol,624001,1,1,324,OV
8895,Ried,624001,1,1,291,NB
8896,Rijs,624001,1,1,189,FR
8897,Rilland,624001,1,1,454,ZE
8898,Robbenoord,624001,1,1,297,NH
8899,Rockanje,624001,1,1,455,ZH
8900,Roosteren,624001,1,1,252,LI
8901,Rotterdam,624001,1,1,455,ZH
8902,Rustenburg,624001,1,1,297,NH
8903,Rutten,624001,1,1,188,FL
8904,Schagerbrug,624001,1,1,297,NH
8905,Schalkwijk,624001,1,1,413,UT
8906,Scharendijke,624001,1,1,454,ZE
8907,Scheemderzwaag,624001,1,1,198,GR
8908,Schermerhorn,624001,1,1,297,NH
8909,Scherpenisse,624001,1,1,454,ZE
8910,Schiermonnikoog,624001,1,1,189,FR
8911,Schildwolde,624001,1,1,198,GR
8912,Schoorl,624001,1,1,297,NH
8913,Schoterzijl,624001,1,1,324,OV
8914,Schouwerzijl,624001,1,1,198,GR
8915,Sijbrandahuis,624001,1,1,189,FR
8916,"Sint Andries",624001,1,1,194,GE
8917,"Sint Annaland",624001,1,1,454,ZE
8918,"Sint Maartensvlotbrug",624001,1,1,297,NH
8919,"Sint Pancras",624001,1,1,297,NH
8920,Sint-Annaland,624001,1,1,454,ZE
8921,Slijkenburg,624001,1,1,189,FR
8922,Slikkendam,624001,1,1,455,ZH
8923,Slochteren,624001,1,1,198,GR
8924,Sloten,624001,1,1,189,FR
8925,Sluiskil,624001,1,1,454,ZE
8926,Smilde,624001,1,1,174,DR
8927,Sprang,624001,1,1,291,NB
8928,Stadsdam,624001,1,1,413,UT
8929,Standdaarbuiten,624001,1,1,291,NB
8930,Stavenisse,624001,1,1,454,ZE
8931,Stieltjeskanaal,624001,1,1,174,DR
8932,Stolpen,624001,1,1,297,NH
8933,Stolpervlotbrug,624001,1,1,297,NH
8934,Stompetoren,624001,1,1,297,NH
8935,Streefkerk,624001,1,1,455,ZH
8936,Stroe,624001,1,1,297,NH
8937,"Ter Heijde",624001,1,1,455,ZH
8938,Terhorne,624001,1,1,189,FR
8939,Termunterzijl,624001,1,1,198,GR
8940,Terschelling,624001,1,1,189,FR
8941,Tjerkwerd,624001,1,1,189,FR
8942,Tolkamer,624001,1,1,194,GE
8943,Tollebeek,624001,1,1,188,FL
8944,Uffelte,624001,1,1,174,DR
8945,Uitermeer,624001,1,1,297,NH
8946,Uitgeest,624001,1,1,297,NH
8947,Urmond,624001,1,1,252,LI
8948,Usquert,624001,1,1,198,GR
8949,Valkenisse,624001,1,1,454,ZE
8950,Varsen,624001,1,1,324,OV
8951,Veen,624001,1,1,194,GE
8952,Veenoord,624001,1,1,174,DR
8953,Veere,624001,1,1,454,ZE
8954,Velsen-Noord,624001,1,1,297,NH
8955,Vierverlaten,624001,1,1,198,GR
8956,Voetangelbrug,624001,1,1,297,NH
8957,Volkerak,624001,1,1,291,NB
8958,Vrouwenakker,624001,1,1,297,NH
8959,Waarde,624001,1,1,454,ZE
8960,Walsoorden,624001,1,1,454,ZE
8961,Wanssum,624001,1,1,252,LI
8962,Warfhuizen,624001,1,1,198,GR
8963,Warten,624001,1,1,297,NH
8964,Waterhuizen,624001,1,1,198,GR
8965,Weakens,624001,1,1,189,FR
8966,"Wehe-den Hoorn",624001,1,1,198,GR
8967,Well,624001,1,1,252,LI
8968,Welsrijp,624001,1,1,189,FR
8969,Westbroek,624001,1,1,198,GR
8970,Westerbork,624001,1,1,174,DR
8971,West-Graftdijk,624001,1,1,297,NH
8972,Westkapelle,624001,1,1,454,ZE
8973,Weurt,624001,1,1,194,GE
8974,"Wieringen/Den Oever",624001,1,1,297,NH
8975,Wieringermeer,624001,1,1,297,NH
8976,Wijnbergen,624001,1,1,194,GE
8977,Wilhelminadorp,624001,1,1,454,ZE
8978,Winsum,624001,1,1,198,GR
8979,Wolsumerketting,624001,1,1,189,FR
8980,Wonseradeel/Makkum,624001,1,1,189,FR
8981,Workum,624001,1,1,189,FR
8982,Zandpol,624001,1,1,174,DR
8983,Zevenbergen,624001,1,1,291,NB
8984,Zijpersluis,624001,1,1,297,NH
8985,Zoeterwoude,624001,1,1,455,ZH
8986,Zoutelande,624001,1,1,454,ZE
8987,Zuidbroek,624001,1,1,198,GR
8988,Zuidlaren,624001,1,1,174,DR
8989,Zwaanshoek,624001,1,1,297,NH
8990,Zwinderen1,6240011,1,1,174,DR
8991,"A i Lofoten",624001,1,1,10,18
8992,Abelnes,624001,1,1,2,10
8993,Abelvar,624001,1,1,9,17
8994,Afjord,624001,1,1,8,16
8995,Agdenes,624001,1,1,8,16
8996,Agnefest,624001,1,1,2,10
8997,Agotnes,624001,1,1,4,12
8998,Agskardet,624001,1,1,10,18
8999,Aheim,624001,1,1,7,15
9000,Akrehamn,624001,1,1,3,11
9001,Alefjar,624001,1,1,2,10
9002,Alesund,624001,1,1,7,15
9003,Alstahaug,624001,1,1,10,18
9004,Alta,624001,1,1,13,20
9005,Alvik,624001,1,1,4,12
9006,Alvika,624001,1,1,7,15
9007,Andalsnes,624001,1,1,7,15
9008,Andenes,624001,1,1,10,18
9009,Andoy,624001,1,1,10,18
9010,Anfinnsletta,624001,1,1,10,18
9011,Ardal,624001,1,1,6,14
9012,"Ardal - Hjelmeland",624001,1,1,3,11
9013,Ardalstangen,624001,1,1,6,14
9014,Arendal,624001,1,1,87,9
9015,Arnafjord,624001,1,1,6,14
9016,Askoy,624001,1,1,4,12
9017,Askvoll,624001,1,1,6,14
9018,Atangen,624001,1,1,79,8
9019,Atloy,624001,1,1,6,14
9020,Aukra,624001,1,1,7,15
9021,Aure,624001,1,1,7,15
9022,Aurland,624001,1,1,6,14
9023,Austevoll,624001,1,1,4,12
9024,Austrheim,624001,1,1,4,12
9025,Austvika,624001,1,1,10,18
9026,Avaldsnes,624001,1,1,3,11
9027,Averoy,624001,1,1,7,15
9028,Balestrand,624001,1,1,6,14
9029,Ballangen,624001,1,1,10,18
9030,Ballstad,624001,1,1,10,18
9031,Balsfjord,624001,1,1,11,19
9032,Baly,624001,1,1,2,10
9033,Bamble,624001,1,1,79,8
9034,Barum,624001,1,1,12,2
9035,Batsfjord,624001,1,1,13,20
9036,Beiarn,624001,1,1,10,18
9037,Bellvika,624001,1,1,11,19
9038,Berg,624001,1,1,11,19
9039,Bergen,624001,1,1,4,12
9040,Bergneset,624001,1,1,11,19
9041,Bergsfjord,624001,1,1,13,20
9042,Berlevag,624001,1,1,13,20
9043,Bindal,624001,1,1,10,18
9044,Bismo,624001,1,1,45,5
9045,Bjarkoy,624001,1,1,11,19
9046,Bjerkvik,624001,1,1,10,18
9047,Bjordal,624001,1,1,6,14
9048,Bjorkas,624001,1,1,12,2
9049,Bjugn,624001,1,1,8,16
9050,Bleik,624001,1,1,10,18
9051,Blokken,624001,1,1,10,18
9052,Blomvag,624001,1,1,4,12
9053,Bodo,624001,1,1,10,18
9054,Bogen,624001,1,1,10,18
9055,Bognes,624001,1,1,10,18
9056,Bogoy,624001,1,1,10,18
9057,Bokn,624001,1,1,3,11
9058,Bomlo,624001,1,1,4,12
9059,"Boneset - Karmoy",624001,1,1,3,11
9060,Borkenes,624001,1,1,11,19
9061,Borre,624001,1,1,68,7
9062,"Botn - Sandnessjoen",624001,1,1,10,18
9063,"Botnaneset - Flora",624001,1,1,6,14
9064,Botnhamn,624001,1,1,11,19
9065,"Bovagen - Radoy",624001,1,1,4,12
9066,Brakstad,624001,1,1,4,12
9067,Brattvag,624001,1,1,7,15
9068,Breiviga,624001,1,1,3,11
9069,Breivikbotn,624001,1,1,13,20
9070,Brekstad,624001,1,1,8,16
9071,Bremanger,624001,1,1,6,14
9072,Brensholmen,624001,1,1,11,19
9073,Brettesnes,624001,1,1,10,18
9074,Brevik,624001,1,1,79,8
9075,Bronnoy,624001,1,1,10,18
9076,Bronnoysund,624001,1,1,10,18
9077,Bugoynes,624001,1,1,13,20
9078,Burfjord,624001,1,1,11,19
9079,Buvika,624001,1,1,8,16
9080,"Byggnes - Karmoy",624001,1,1,3,11
9081,Bygstad,624001,1,1,6,14
9082,Dafjord,624001,1,1,11,19
9083,Dale,624001,1,1,6,14
9084,Dilling,624001,1,1,1,1
9085,Dimmelsvik,624001,1,1,4,12
9086,Dirdal,624001,1,1,3,11
9087,Djupvik,624001,1,1,11,19
9088,Donna,624001,1,1,10,18
9089,Drag,624001,1,1,10,18
9090,Drammen,624001,1,1,56,6
9091,Drobak,624001,1,1,12,2
9092,Dusavik,624001,1,1,3,11
9093,Dyroy,624001,1,1,11,19
9094,Dyroyhamn,624001,1,1,11,19
9095,Dyrstad,624001,1,1,6,14
9096,Dyrvik,624001,1,1,8,16
9097,Egersund,624001,1,1,3,11
9098,Eggesbones,624001,1,1,7,15
9099,Eid,624001,1,1,6,14
9100,Eidangerfjorden,624001,1,1,79,8
9101,Eide,624001,1,1,7,15
9102,"Eide Sotra",624001,1,1,4,12
9103,Eidet,624001,1,1,10,18
9104,Eidfjord,624001,1,1,4,12
9105,Eidsdal,624001,1,1,7,15
9106,Eidslandet,624001,1,1,4,12
9107,Eigersund,624001,1,1,3,11
9108,Eikefet,624001,1,1,4,12
9109,Eikefjord,624001,1,1,6,14
9110,Eikelandsosen,624001,1,1,4,12
9111,Eivindvik,624001,1,1,6,14
9112,Ellingsoy,624001,1,1,7,15
9113,Elnesvagen,624001,1,1,7,15
9114,Engene,624001,1,1,56,6
9115,"Erfjord - Suldal",624001,1,1,3,11
9116,Espenesbogen,624001,1,1,11,19
9117,Espevik,624001,1,1,3,11
9118,Etne,624001,1,1,4,12
9119,Evenestangen,624001,1,1,10,18
9120,Eydehavn,624001,1,1,87,9
9121,Fagerstrand,624001,1,1,79,8
9122,Farsund,624001,1,1,2,10
9123,Fauske,624001,1,1,10,18
9124,Fedje,624001,1,1,4,12
9125,Festvag,624001,1,1,10,18
9126,Finneid,624001,1,1,10,18
9127,Finneidfjord,624001,1,1,10,18
9128,Finnfjordbotn,624001,1,1,11,19
9129,Finnoy,624001,1,1,3,11
9130,Finnsnes,624001,1,1,11,19
9131,"Fiskabygd - Vanylven",624001,1,1,7,15
9132,Fiskarstrand,624001,1,1,7,15
9133,Fiskebol,624001,1,1,10,18
9134,Fitjar,624001,1,1,4,12
9135,Fjaler,624001,1,1,6,14
9136,Fjarland,624001,1,1,6,14
9137,Fjell,624001,1,1,4,12
9138,Fjelldal,624001,1,1,10,18
9139,Fjellstrand,624001,1,1,4,12
9140,Flakstad,624001,1,1,10,18
9141,Flam,624001,1,1,6,14
9142,Flatanger,624001,1,1,9,17
9143,Flatoy,624001,1,1,4,12
9144,Flekkefjord,624001,1,1,2,10
9145,Flem,624001,1,1,7,15
9146,Flora,624001,1,1,6,14
9147,Floro,624001,1,1,6,14
9148,Florvag,624001,1,1,4,12
9149,Follafoss,624001,1,1,9,17
9150,Fonnes,624001,1,1,4,12
9151,Forde,624001,1,1,6,14
9152,Fornes,624001,1,1,11,19
9153,Foroy,624001,1,1,10,18
9154,Forsand,624001,1,1,3,11
9155,Forsol,624001,1,1,13,20
9156,Forus,624001,1,1,3,11
9157,Fosnavag,624001,1,1,7,15
9158,Fosnes,624001,1,1,9,17
9159,Fossing,624001,1,1,79,8
9160,Fraena,624001,1,1,7,15
9161,Frafjord,624001,1,1,3,11
9162,Fredrikstad,624001,1,1,1,1
9163,Frei,624001,1,1,7,15
9164,Frekhaug,624001,1,1,4,12
9165,Frogn,624001,1,1,12,2
9166,Frosta,624001,1,1,9,17
9167,Froya,624001,1,1,8,16
9168,Fusa,624001,1,1,4,12
9169,Gamvik,624001,1,1,13,20
9170,Gaular,624001,1,1,6,14
9171,Gaupne,624001,1,1,6,14
9172,Gildeskal,624001,1,1,10,18
9173,Giske,624001,1,1,7,15
9174,Gismarvik,624001,1,1,3,11
9175,Gjemnes,624001,1,1,7,15
9176,Gjerdsvika,624001,1,1,7,15
9177,Gjesdal,624001,1,1,3,11
9178,Gjesvar,624001,1,1,13,20
9179,Gjosundet,624001,1,1,7,15
9180,Glesvar,624001,1,1,4,12
9181,Glomfjord,624001,1,1,10,18
9182,Gloppen,624001,1,1,6,14
9183,Granvin,624001,1,1,4,12
9184,Gratangen,624001,1,1,11,19
9185,Gravdal,624001,1,1,10,18
9186,Grimstad,624001,1,1,87,9
9187,Grip,624001,1,1,7,15
9188,Grovfjord,624001,1,1,11,19
9189,Gryllefjord,624001,1,1,11,19
9190,Gudvangen,624001,1,1,6,14
9191,Gulen,624001,1,1,6,14
9192,Gunhildvagen,624001,1,1,6,14
9193,Gursken,624001,1,1,7,15
9194,Ha,624001,1,1,3,11
9195,Hadsel,624001,1,1,10,18
9196,Haeimsvika,624001,1,1,7,15
9197,Halden,624001,1,1,1,1
9198,Halsa,624001,1,1,7,15
9199,"Halsa Meloy",624001,1,1,10,18
9200,Halsnoy,624001,1,1,4,12
9201,Halvorshavn,624001,1,1,56,6
9202,Hamaroy,624001,1,1,10,18
9203,"Hammarvika - Froya",624001,1,1,8,16
9204,Hammerfest,624001,1,1,13,20
9205,"Hamnbukt - Porsanger",624001,1,1,13,20
9206,Hanoytangen,624001,1,1,4,12
9207,Haram,624001,1,1,7,15
9208,Hareid,624001,1,1,7,15
9209,Haroysund,624001,1,1,7,15
9210,Haroysundet,624001,1,1,7,15
9211,Harstad,624001,1,1,11,19
9212,Hasvik,624001,1,1,13,20
9213,Haugesund,624001,1,1,3,11
9214,Hausvikstrand,624001,1,1,2,10
9215,Havik,624001,1,1,10,18
9216,Havoysund,624001,1,1,13,20
9217,Hegreneset,624001,1,1,4,12
9218,Hekkelstrand,624001,1,1,10,18
9219,"Helle - Forsand",624001,1,1,3,11
9220,"Helle - Kragero",624001,1,1,79,8
9221,Hellesylt,624001,1,1,7,15
9222,Hellvik,624001,1,1,3,11
9223,Hemne,624001,1,1,8,16
9224,Hemnes,624001,1,1,10,18
9225,Hemnesberget,624001,1,1,10,18
9226,Henningsvar,624001,1,1,10,18
9227,Herfjord,624001,1,1,8,16
9228,Hermansverk,624001,1,1,6,14
9229,Heroy,624001,1,1,7,15
9230,Heroy,624001,1,1,10,18
9231,Heroya,624001,1,1,79,8
9232,Heroysundet,624001,1,1,4,12
9233,Herre,624001,1,1,79,8
9234,Hitra,624001,1,1,8,16
9235,Hjelmeland,624001,1,1,3,11
9236,Hjelset,624001,1,1,7,15
9237,Hjorungavag,624001,1,1,7,15
9238,Hof,624001,1,1,68,7
9239,Hogset,624001,1,1,10,18
9240,Holla,624001,1,1,8,16
9241,Hollen,624001,1,1,2,10
9242,Holmestrand,624001,1,1,68,7
9243,Hommelvik,624001,1,1,8,16
